  01/01/1914,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  29/06/1914,,,30.6,117.2,moored at pier 5 navy yard mare island puget sound washington,              mare island,puget sound,,
  30/06/1914,,,,,,,,,
  30/06/1914,,,30.6,-122.3,moored at pier 5 navy yard mare island puget sound washington,              mare island,puget sound,,
  01/07/1914,,,,,,,,,
  01/07/1914,,,30.6,117.2,moored at pier 5 navy yard puget sound washington,                    mashi,puget sound,,
  02/07/1914,,,,,,,,,
  02/07/1914,,,-17.5,-149.8,moored to pier 5 navy yard puget sound washington,                    mashi,puget sound,,
  03/07/1914,,,,,,,,,
  03/07/1914,,,47.6,-122.3,   at anchor seattle wash,                  seattle,,,
  04/07/1914,,,,,,,,,
  04/07/1914,,,47.6,-122.3,moored at buoy n 6 seattle wash,                  seattle,,,
  05/07/1914,,,,,,,,,
  05/07/1914,,,-17.5,117.2,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  06/07/1914,,,,,,,,,
  06/07/1914,,,,,,,,,
  07/07/1914,,,,,,,,,
  07/07/1914,,,-17.5,117.2,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  08/07/1914,,,,,,,,,
  08/07/1914,,,30.6,117.2,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  09/07/1914,,,,,,,,,
  09/07/1914,,,-17.5,117.2,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  10/07/1914,,,,,,,,,
  10/07/1914,,,-17.5,-149.8,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  11/07/1914,,,,,,,,,
  11/07/1914,,,-17.5,-149.8,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  12/07/1914,,,,,,,,,
  12/07/1914,,,30.6,-149.8,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  13/07/1914,,,,,,,,,
  13/07/1914,,,-17.5,-149.8,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  14/07/1914,,,,,,,,,
  14/07/1914,,,-17.5,117.2,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  15/07/1914,,,,,,,,,
  15/07/1914,,,30.6,-149.8,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  16/07/1914,,,,,,,,,
  16/07/1914,,,30.6,117.2,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  17/07/1914,,,,,,,,,
  17/07/1914,,,30.6,117.2,moored at pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  18/07/1914,,,,,,,,,
  18/07/1914,,,-17.5,117.2,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  19/07/1914,,,,,,,,,
  19/07/1914,,,30.6,-149.8,moored at pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  20/07/1914,,,,,,,,,
  20/07/1914,,,,,,,,,
  21/07/1914,,,,,,,,,
  21/07/1914,,,30.6,-149.8,moored at west side of pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  22/07/1914,,,,,,,,,
  22/07/1914,,,-17.5,117.2,moored at west side of pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  23/07/1914,,,,,,,,,
  23/07/1914,,,-17.5,117.2,moored at west end of pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  24/07/1914,,,,,,,,,
  24/07/1914,,,30.6,-149.8,moored to pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  25/07/1914,,,,,,,,,
  25/07/1914,,,30.6,-149.8,moored to pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  26/07/1914,,,,,,,,,
  26/07/1914,,,30.6,117.2,moored to pier 7 navy yard puget sound washington,                    mashi,puget sound,,
  27/07/1914,,,,,,,,,
  27/07/1914,,,30.6,117.2,moored to pier 7 navy yard puget sound washington,                   moorea,puget sound,,
  28/07/1914,,,,,,,,,
  28/07/1914,,,-17.5,117.2,moored at east side of pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  29/07/1914,,,,,,,,,
  29/07/1914,,,30.6,117.2,moored to pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  30/07/1914,,,,,,,,,
  30/07/1914,,,-17.5,-149.8,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  31/07/1914,,,,,,,,,
  31/07/1914,,,30.6,117.2,moored to east side pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  01/08/1914,,,,,,,,,
  01/08/1914,,,30.6,117.2,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  02/08/1914,,,,,,,,,
  02/08/1914,,,-17.5,117.2,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  05/08/1914,,,,,,,,,
  05/08/1914,,,30.6,117.2,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  04/08/1914,,,,,,,,,
  04/08/1914,,,-17.5,-149.8,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  05/08/1914,,,,,,,,,
  05/08/1914,,,-17.5,-149.8,moored to pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  06/08/1914,,,,,,,,,
  06/08/1914,,,-17.5,117.2,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  07/08/1914,,,,,,,,,
  07/08/1914,,,30.6,117.2,moored to pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  08/08/1914,,,,,,,,,
  08/08/1914,,,-17.5,-149.8,moored to pier 6 navy yard puget sound washington,                    mashi,puget sound,,
  09/08/1914,,,,,,,,,
  09/08/1914,,,30.6,117.2,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  10/08/1914,,,,,,,,,
  10/08/1914,,,-17.5,-149.8,moored to pier 6 navy yard puget sound washington,                   moorea,puget sound,,
  11/08/1914,,,,,,,,,
  11/08/1914,,,-17.5,117.2,moored to pier 6 navy yard puget sound washington,                    mashi,puget sound,,
