  01/01/1921,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  17/05/1921,,,53.9,-166.5,      out of unalaska bay,             ulakhta head,,,
  17/05/1921,   54 32 N,  163 27 W,55,-166.3,        at sea bering sea,                  behring,,,
  18/05/1921,,,54.7,117.1,around cape pankof into ikatan bay and isanotski straits,                      sur,ikatan bay,54.79N,163.29W
  18/05/1921,,,22.6,59.5,  isanotski strait alaska,                      sur,isanotski strait,54.829372N,163.380372W
  19/05/1921,,,,,,,,,
  19/05/1921,   54 45 N,  162 53 W,55,59.5,  isanatcki strait alaska,                      tic,isanotski strait,,
  20/05/1921,,,-17.7,168.3,cape pankof bearing sw mag 24 miles,                     vila,cape pankof,54 39 31N,163 04 11W
  20/05/1921,,,,,         belkofski alaska,,,,
  21/05/1921,,,55.1,-162.3,various courses to king cove,                king cove,,,
  21/05/1921,   54 58 N,  162 28 W,55.1,-162.3,        kings cove alaska,                king cove,,,
  22/05/1921,,,54.7,-168.4,fox island abeam 07 mile distant,             umnak island,deer island aleutian islands,54 55 00N,162 18 56W
  22/05/1921,,,54.4,-164.8,scotch cap lt ho alaska 30 true 13 miles,               scotch cap,,,
  23/05/1921,,,55.2,-161.9,in unimak pass close to scotch cap lighthouse,               arch point,unimak pass,54 20 01N,164 55 14W
  23/05/1921,,,55,-166.5,          unalaska alaska,                  behring,unalaska bay,,
  24/05/1921,,,53.9,-166.5,proceeded to northern part of unalaska bay off ulakta head,             unalaska bay,,,
  24/05/1921,   55 02 N,  164 24 W,55,-166.3,        at sea bering sea,                  behring,,,
  25/05/1921,,,,, urilia bay unimak island,,,,
  25/05/1921,   54 56 N,  164 18 W,22.6,59.5, urilia bay unimak island,                      sur,urilia bay,54.9,-164.3
  26/05/1921,,,22.6,59.5,        out of urilia bay,                      tic,urilia bay,,
  26/05/1921,   54 57 N,  164 19 W,55,-166.3,        at sea bering sea,                  behring,urilia bay,,
  27/05/1921,,,22.6,59.5,               urilia bay,                      sur,urilia bay,,
  27/05/1921,   55 00 N,  164 19 W,22.6,59.5,        urilia bay alaska,                      sur,urilia bay,,
  28/05/1921,,,22.6,59.5,               urilia bay,                      sur,urilia bay,,
  28/05/1921,,,,,,,,,
  28/05/1921,,,,, urilia bay unimak island,,,,
  28/05/1921,   54 56 N,  164 18 W,22.6,59.5,     urilia bay unimak id,                      sur,urilia bay,,
  29/05/1921,,,25.3,55.3,          into dublin bay,                    dubai,dublin bay unimak island,54.7,-164.7
  29/05/1921,   54 42 N,  164 51 W,4,9.7,dublin bay unimak id alaska,                    duala,dublin bay unimak island,,
  30/05/1921,,,25.3,55.3,               dublin bay,                    dubai,dublin bay unimak island,,
  30/05/1921,   54 23 N,  165 52 W,4,9.7,dublin bay unimak id alaska,                    duala,dublin bay unimak island,,
  31/05/1921,,,53.8,-165.9,priest rock abeam 2 miles distant,              priest rock,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,,,,,,,
  31/05/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  01/06/1921,,,,,,,,,
  01/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  02/06/1921,,,,,,,,,
  02/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  03/06/1921,,,,,,,,,
  03/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  04/06/1921,,,,,,,,,
  04/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  05/06/1921,,,,,,,,,
  05/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  06/06/1921,,,53.9,-166.5,             dutch harbor,             dutch harbor,,,
  06/06/1921,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  07/06/1921,,,,,,,,,
  07/06/1921,   53 56 N,  166 29 W,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  08/06/1921,,,53.8,-167,priest rock abeam distant 3 miles,              priest rock,unalaska bay,,
  08/06/1921,,,56.6,-169.5,garden cove st george id alaska,              garden cove,,,
  09/06/1921,,,56.6,-169.6,garden cove st george island,         st george island,,,
  09/06/1921,,,56.6,-169.5, garden cove st george is,              garden cove,,,
  10/06/1921,,,56.6,-169.5,       out of garden cove,              garden cove,,,
  10/06/1921,   56 38 N,  169 35 W,56.6,-169.6,north anchorage st george island bering sea,         st george island,,,
  11/06/1921,,,57.1,-170.4,eastern end of otter island abeam 3 miles distant,             otter island,,,
  11/06/1921,,,57.1,-170.3,village cove st paul id alaska,           st paul island,,,
  12/06/1921,,,57.1,-170.3,village cove st paul island,           st paul island,,,
  12/06/1921,   57 06 N,  170 27 W,57.1,-170.3,    st paul island alaska,           st paul island,,,
  13/06/1921,,,57,-170.4,southern coast of otter island abeam 45 miles distant,         st george island,pribilof islands,56 50N,170 00W
  13/06/1921,   54 31 N,  166 53 W,55,-166.3,        at sea bering sea,                  behring,,,
  14/06/1921,,,54.1,-165.9,north head akutan island abeam 16 miles,            akutan island,,,
  14/06/1921,,,54.1,-165.9,     akutan harbor alaska,            akutan island,,,
  15/06/1921,,,,,,,,,
  15/06/1921,   54 15 N,  165 54 W,,,,,,,
  16/06/1921,,,54.1,-165.8,     into unalaska harbor,                   akutan,unalaska bay,,
  16/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  17/06/1921,,,,,,,,,
  17/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  18/06/1921,,,,,,,,,
  18/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  19/06/1921,,,,,,,,,
  19/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  20/06/1921,,,,,,,,,
  20/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  21/06/1921,,,,,,,,,
  21/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  22/06/1921,,,,,,,,,
  22/06/1921,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  23/06/1921,,,53.9,-166.5,out of dutch harbor and unalaska bay,             dutch harbor,,,
  23/06/1921,   56 24 N,  169 13 W,55,-166.3,        at sea bering sea,                  behring,,,
  24/06/1921,,,56.6,-169.6,around east end of st george into north anchorage,            tolstoi point,,,
  24/06/1921,,,56.6,-169.6,north anchorage st george island alaska,         st george island,,,
  25/06/1921,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  25/06/1921,,,57.1,-170.3,village cove st paul id alaska,             village cove,,,
  26/06/1921,,,57,-170.4,dalnoi point st george island abeam 5 miles distant,             otter island,pribilof islands,,
  26/06/1921,   55 32 N,  167 17 W,55,-166.3,        at sea bering sea,                  behring,,,
  27/06/1921,,,55,-1.5,sarichef lt bearing 204 true 76 miles,                      tic,cape sarichef light,54 35 53.68N,164 55 39.38W
  27/06/1921,   54 28 N,  165 01 W,25.3,55.3,dublin bay unimak is alaska,                    dubai,dublin bay unimak island,,
  28/06/1921,,,55,-1.5,down shore of unimak island toward cape sarichef,                      tic,cape sarichef light,,
  28/06/1921,   54 58 N,  164 50 W,4,9.7,dublin bay unimak id alaska,                    duala,dublin bay unimak island,,
  29/06/1921,,,22.6,59.5,into urilia bay unimak island,                      sur,urilia bay,,
