  01/01/1896,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  16/03/1896,,,,,,,,,
  16/03/1896,,,,,moored yokohama harbor japan,,,,
  16/03/1896,,,,,,,,,
  16/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  17/03/1896,,,,,,,,,
  17/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  18/03/1896,,,,,,,,,
  18/03/1896,,,,,moored yokohama harbor japan,,,,
  18/03/1896,,,,,,,,,
  18/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  19/03/1896,,,,,,,,,
  19/03/1896,,,,,moored yokohama harbor japan,,,,
  19/03/1896,,,,,,,,,
  19/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  20/03/1896,,,,,,,,,
  20/03/1896,,,,,moored yokohama harbor japan,,,,
  20/03/1896,,,,,,,,,
  20/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  21/03/1896,,,,,,,,,
  21/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  22/03/1896,,,,,,,,,
  22/03/1896,,,,,moored yokohama harbor japan,,,,
  23/03/1896,,,,,,,,,
  23/03/1896,,,,,moored yokohama harbor japan,,,,
  23/03/1896,,,,,,,,,
  23/03/1896,,,,,moored yokohama harbor japan,,,,
  24/03/1896,,,,,,,,,
  24/03/1896,,,,,moored yokohama harbor japan,,,,
  24/03/1896,,,,,,,,,
  24/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  25/03/1896,,,,,,,,,
  25/03/1896,,,,,moored yokohama harbor japan,,,,
  25/03/1896,,,,,,,,,
  25/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  26/03/1896,,,,,,,,,
  26/03/1896,,,,,moored yokohama harbor japan,,,,
  26/03/1896,,,,,,,,,
  26/03/1896,,,35.5,139.6,moored yokohama harbor japan,                yokohamas,,,
  27/03/1896,,,,,,,,,
  27/03/1896,,,,,moored yokohama harbor japan,,,,
  27/03/1896,,,,,,,,,
  27/03/1896,,,,,moored yokohama harbor japan,,,,
  28/03/1896,,,,,,,,,
  28/03/1896,,,,,moored yokohama harbor japan,,,,
  28/03/1896,,,,,,,,,
  28/03/1896,,,,,moored yokohama harbor japan,,,,
  29/03/1896,,,,,,,,,
  29/03/1896,   34 51 N,  139 51 E,,,moored yokohama harbor japan and underway making passage from yokohama to honolulu hawaiian islands,,,,
  30/03/1896,,,,,,,,,
  30/03/1896,,,,,moored yokohama harbor japan and underway making passage from yokohama to honolulu hawaiian islands,,,,
  30/03/1896,,,,,,,,,
  30/03/1896,   35 07 N,  142 19 E,35.5,139.6,                     noon,                yokohamas,north pacific,,
  31/03/1896,,,,,,,,,
  31/03/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  31/03/1896,,,,,,,,,
  31/03/1896,   35 11 N,  147 17 E,22.2,113.9,at sea making passage from yokohama to honoluluhi,                     taio,north pacific,,
  01/04/1896,,,,,,,,,
  01/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  01/04/1896,,,,,,,,,
  01/04/1896,   35 00 N,  151 12 E,22.2,113.9,at sea making passage from yokohama to honolulu,                     taio,north pacific,,
  02/04/1896,,,,,,,,,
  02/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  02/04/1896,,,,,,,,,
  02/04/1896,   34 56 N,  154 00 E,22.2,113.9,                     noon,                     taio,north pacific,,
  03/04/1896,,,,,,,,,
  03/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  03/04/1896,,,,,,,,,
  03/04/1896,   34 23 N,  160 04 E,22.2,113.9,                     noon,                     taio,north pacific,,
  04/04/1896,,,,,,,,,
  04/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  04/04/1896,,,,,,,,,
  04/04/1896,   33 21 N,  161 55 E,22.2,113.9,                     noon,                     taio,north pacific,,
  05/04/1896,,,,,,,,,
  05/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu,                yokohamas,north pacific,,
  05/04/1896,,,,,,,,,
  05/04/1896,   32 49 N,  164 35 E,35.5,139.6,                     noon,                yokohamas,north pacific,,
  06/04/1896,,,,,,,,,
  06/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  06/04/1896,,,,,,,,,
  06/04/1896,   32 22 N,  167 40 E,35.5,139.6,                     noon,                yokohamas,north pacific,,
  07/04/1896,,,,,,,,,
  07/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  07/04/1896,,,,,,,,,
  07/04/1896,   31 54 N,  170 25 E,35.5,139.6,at sea making passage from yokohama to honoluluhi,                yokohamas,north pacific,,
  08/04/1896,,,,,,,,,
  08/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  08/04/1896,,,,,,,,,
  08/04/1896,   31 11 N,  174 10 E,35.5,139.6,                     noon,                yokohamas,north pacific,,
  09/04/1896,,,,,,,,,
  09/04/1896,,,35.5,139.6,at sea making passage from yokohama to honolulu h i,                yokohamas,north pacific,,
  09/04/1896,,,,,,,,,
