  28/04/1892,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  22/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  23/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  23/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  24/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  24/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  25/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  25/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  26/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  26/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  27/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  27/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  28/09/1892,,,,,,,,,
  28/09/1892,,,43.1,16.7,         at nac cos wharf,                     hvar,unalaska bay,,
  29/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  29/09/1892,,,,,                at anchor,,unalaska bay,,
  30/09/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  30/09/1892,,,,,,,,,
  01/10/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  01/10/1892,,,,,                at anchor,,,,
  01/10/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  01/10/1892,   54 08 N,  166 40 W,,,                at anchor,,,,
  02/10/1892,,,53.9,-166.5,      dutch harbor alaska,             dutch harbor,,,
  02/10/1892,   55 40 N,  169 08 W,,,                   at sea,,,,
  03/10/1892,,,,,,,,,
  03/10/1892,   57 00 N,  169 58 W,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  04/10/1892,,,,,,,,,
  04/10/1892,,,57.1,-170.3, at anchor st paul island,                  st paul,,,
  05/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  05/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  06/10/1892,,,56.6,-169.6,  sw bay st george island,         st george island,,,
  06/10/1892,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  07/10/1892,,,56.6,-169.6,  se bay st george island,         st george island,,,
  07/10/1892,,,,,                at anchor,,,,
  08/10/1892,,,57.1,-170.3,north anchorage st george island,         st george island,,,
  08/10/1892,,,,,                at anchor,,,,
  09/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  09/10/1892,,,,,                at anchor,,,,
  10/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  10/10/1892,   56 46 N,  169 40 W,,,,,,,
  11/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
  11/10/1892,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  12/10/1892,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  12/10/1892,,,56.6,-169.6,north anchorage st george island,         st george island,,,
  13/10/1892,,,56.6,-169.6,         st george island,         st george island,,,
  13/10/1892,   56 46 N,  169 54 W,56.6,-169.6,          north anchorage,          north anchorage,,,
  14/10/1892,,,56.6,-169.6,         st george island,         st george island,,,
  14/10/1892,,,57.1,-170.3,se anchorage st paul island,           st paul island,,,
